Date,Open Price,High Price,Low Price,Close Price,Traded Value^,No. Of Trades,Traded Quantity
03-05-2012,"1,262.70","1,284.10","1,258.55","1,279.50",213.97,60546,1679461
02-05-2012,"1,242.10","1,274.40","1,242.10","1,267.25",251.86,64366,1990724
30-04-2012,"1,204.00","1,250.00","1,204.00","1,246.60",284.82,92142,2302411
28-04-2012,"1,200.00","1,205.00","1,196.10","1,201.85",6.22,2129,51873
27-04-2012,"1,190.00","1,212.00","1,190.00","1,204.00",223.17,65761,1855573
26-04-2012,"1,170.00","1,201.90","1,164.50","1,194.65",325.18,104733,2738146
25-04-2012,"1,189.00","1,190.00","1,167.50","1,171.05",319.10,106691,2708949
24-04-2012,"1,122.00","1,205.00","1,117.30","1,194.20","1,060.99",233862,9056891
23-04-2012,"1,093.95","1,102.40","1,047.65","1,064.25",153.49,57810,1421934
20-04-2012,"1,093.25","1,107.95","1,077.40","1,088.45",134.00,57072,1225012
19-04-2012,"1,100.90","1,106.80","1,091.10","1,102.95",97.17,51174,883708
18-04-2012,"1,100.00","1,114.70","1,093.85","1,097.55",158.77,59409,1441132
17-04-2012,"1,085.00","1,094.95","1,073.80","1,090.85",134.12,53029,1236832
16-04-2012,"1,065.25","1,074.30","1,053.30","1,069.75",267.35,57549,2508055
13-04-2012,"1,091.35","1,104.70","1,061.25","1,068.35",485.75,146489,4497340
12-04-2012,"1,140.25","1,148.00","1,129.10","1,131.65",120.20,36180,1057343
11-04-2012,"1,149.70","1,155.00","1,135.20","1,138.10",101.90,32484,890793
10-04-2012,"1,166.30","1,175.65","1,152.25","1,156.20",88.79,36657,766496
09-04-2012,"1,170.00","1,188.00","1,158.25","1,164.10",92.69,27903,788314
04-04-2012,"1,169.00","1,189.80","1,167.00","1,178.45",127.77,40516,1082527
03-04-2012,"1,200.20","1,207.35","1,175.30","1,178.00",134.27,43520,1134577
02-04-2012,"1,170.00","1,199.00","1,170.00","1,194.25",138.07,37095,1163494
30-03-2012,"1,145.50","1,175.75","1,145.50","1,168.80",147.94,45363,1271671
29-03-2012,"1,151.00","1,164.00","1,132.40","1,141.20",153.39,37545,1340607
28-03-2012,"1,174.00","1,174.65","1,154.45","1,165.10",119.40,41552,1025548
27-03-2012,"1,173.00","1,179.65","1,151.95","1,174.75",92.61,26851,794123
26-03-2012,"1,177.00","1,185.00","1,154.00","1,161.60",177.39,58733,1526692
23-03-2012,"1,175.00","1,191.90","1,164.80","1,184.65",187.03,56107,1579218
22-03-2012,"1,174.70","1,189.70","1,160.00","1,167.75",201.13,45288,1710847
21-03-2012,"1,136.95","1,179.80","1,136.55","1,175.75",265.92,75903,2276621
20-03-2012,"1,129.00","1,145.00","1,120.00","1,134.85",209.37,52465,1841602
19-03-2012,"1,169.55","1,169.55","1,111.80","1,122.00",288.75,90251,2566432
16-03-2012,"1,169.95","1,180.00","1,158.00","1,169.55",120.37,38315,1027362
15-03-2012,"1,159.00","1,170.95","1,145.00","1,163.70",248.29,108732,2142118
14-03-2012,"1,210.10","1,214.00","1,151.00","1,154.55",472.34,123655,4032657
13-03-2012,"1,190.00","1,214.95","1,190.00","1,197.00",149.79,47610,1246232
12-03-2012,"1,215.90","1,218.85","1,183.20","1,189.05",133.77,42310,1120139
09-03-2012,"1,227.00","1,227.00","1,202.95","1,208.55",134.82,42296,1112879
07-03-2012,"1,195.00","1,206.00","1,186.55","1,192.85",116.25,38563,972833
06-03-2012,"1,203.00","1,221.30","1,189.00","1,202.00",103.52,32340,858861
05-03-2012,"1,214.00","1,222.45","1,201.00","1,207.30",93.27,32763,770439
03-03-2012,"1,219.00","1,223.85","1,213.00","1,218.40",3.99,1219,32711
02-03-2012,"1,226.00","1,227.00","1,207.00","1,217.25",140.35,59833,1154616
01-03-2012,"1,223.00","1,226.95","1,210.05","1,219.60",95.54,28846,784297
29-02-2012,"1,240.00","1,240.00","1,212.25","1,221.95",187.51,61892,1530108
28-02-2012,"1,255.25","1,260.40","1,219.10","1,226.55",244.21,87425,1986745
27-02-2012,"1,279.00","1,279.95","1,245.60","1,252.05",117.71,43823,930685
24-02-2012,"1,259.00","1,280.85","1,257.25","1,270.00",149.27,40589,1173200
23-02-2012,"1,249.05","1,274.90","1,244.00","1,259.80",257.17,55428,2043440
22-02-2012,"1,235.00","1,266.85","1,229.00","1,252.35",196.89,57649,1570913
21-02-2012,"1,223.55","1,240.00","1,204.75","1,237.05",152.32,46041,1244752
17-02-2012,"1,234.85","1,254.00","1,221.00","1,228.75",253.24,73333,2048284
16-02-2012,"1,238.00","1,242.00","1,218.00","1,225.35",115.90,33538,943330
15-02-2012,"1,227.15","1,248.80","1,219.50","1,241.60",134.24,50103,1083583
14-02-2012,"1,225.00","1,229.55","1,215.00","1,220.00",111.55,36970,913323
13-02-2012,"1,222.20","1,237.95","1,214.00","1,225.70",99.80,37613,815885
10-02-2012,"1,228.00","1,238.00","1,212.00","1,233.40",142.45,39720,1162151
09-02-2012,"1,211.10","1,232.00","1,188.00","1,228.60",184.41,45299,1519031
08-02-2012,"1,216.40","1,226.85","1,211.00","1,219.65",221.42,50112,1813592
07-02-2012,"1,209.70","1,209.70","1,191.90","1,198.00",204.76,48716,1703828
06-02-2012,"1,183.70","1,200.05","1,173.35","1,193.85",203.76,59454,1713598
03-02-2012,"1,145.00","1,176.00","1,141.00","1,171.55",161.03,53724,1388779
02-02-2012,"1,136.00","1,152.65","1,130.30","1,148.00",193.59,76570,1693070
01-02-2012,"1,129.40","1,135.00","1,108.25","1,128.70",128.21,55158,1144402
31-01-2012,"1,113.00","1,135.90","1,113.00","1,132.40",199.54,59186,1769060
30-01-2012,"1,102.50","1,118.95","1,100.75","1,111.75",144.44,48696,1297779
27-01-2012,"1,105.00","1,120.55","1,100.10","1,108.75",289.47,73983,2604859
25-01-2012,"1,094.90","1,109.95","1,091.05","1,098.00",322.19,86136,2922619
24-01-2012,"1,088.00","1,095.00","1,078.00","1,088.70",143.58,40091,1320655
23-01-2012,"1,086.00","1,091.45","1,074.15","1,077.70",115.34,33147,1065248
20-01-2012,"1,079.95","1,090.95","1,073.00","1,079.50",139.19,56002,1286347
19-01-2012,"1,087.00","1,088.90","1,065.40","1,075.55",223.38,66009,2081646
18-01-2012,"1,080.00","1,096.30","1,045.30","1,076.15",626.34,173628,5832766
17-01-2012,"1,119.90","1,124.70","1,094.00","1,103.95",204.80,72226,1852109
16-01-2012,"1,084.00","1,114.00","1,078.90","1,109.40",168.29,55600,1523601
13-01-2012,"1,097.15","1,103.35","1,073.00","1,085.75",218.00,73329,2009914
12-01-2012,"1,101.00","1,115.00","1,068.65","1,089.50",518.34,123967,4764342
11-01-2012,"1,171.40","1,175.00","1,133.15","1,137.00",325.76,86738,2837690
10-01-2012,"1,175.00","1,185.50","1,158.50","1,165.40",209.72,44885,1795895
09-01-2012,"1,171.00","1,179.70","1,165.25","1,171.35",88.50,22071,754514
07-01-2012,"1,170.00","1,178.75","1,170.00","1,172.50",7.87,2497,67051
06-01-2012,"1,166.00","1,188.35","1,156.80","1,169.40",123.90,37310,1059864
05-01-2012,"1,172.80","1,185.00","1,167.35","1,172.00",149.72,37736,1273656
04-01-2012,"1,204.90","1,205.00","1,169.30","1,173.00",141.42,44225,1193385
03-01-2012,"1,183.25","1,209.90","1,180.00","1,197.60",162.46,55143,1354442
02-01-2012,"1,161.00","1,185.95","1,153.00","1,178.60",131.89,36353,1124271
30-12-2011,"1,178.00","1,182.50","1,156.50","1,160.65",90.44,35134,772705
29-12-2011,"1,163.50","1,178.10","1,159.50","1,165.70",92.49,23865,792864
28-12-2011,"1,178.70","1,183.55","1,165.90","1,169.20",70.29,21796,598955
27-12-2011,"1,185.40","1,190.00","1,170.00","1,179.45",58.08,19911,491951
26-12-2011,"1,157.15","1,190.20","1,153.50","1,188.40",131.61,30699,1114676
23-12-2011,"1,151.00","1,162.00","1,139.10","1,157.15",90.82,29190,789295
22-12-2011,"1,152.00","1,163.85","1,134.25","1,151.70",119.70,35073,1043134
21-12-2011,"1,150.00","1,166.00","1,122.45","1,158.70",178.40,53892,1558488
20-12-2011,"1,145.35","1,151.10","1,128.25","1,133.35",103.15,28995,904698
19-12-2011,"1,139.00","1,157.40","1,114.40","1,143.65",207.20,61069,1833862
16-12-2011,"1,176.55","1,182.55","1,132.30","1,146.30",206.13,64103,1775448
15-12-2011,"1,179.70","1,189.90","1,154.60","1,182.50",215.40,49265,1834686
14-12-2011,"1,180.50","1,189.00","1,170.00","1,182.45",197.41,50577,1673088
13-12-2011,"1,175.00","1,196.90","1,166.65","1,178.70",193.41,71385,1637279
12-12-2011,"1,176.00","1,190.00","1,155.10","1,180.35",186.30,42626,1586085
09-12-2011,"1,161.00","1,182.80","1,161.00","1,172.40",162.11,50999,1381615
08-12-2011,"1,170.00","1,189.00","1,167.15","1,177.60",196.10,59937,1663222
07-12-2011,"1,180.00","1,192.90","1,173.60","1,179.55",156.14,53045,1318711
05-12-2011,"1,172.50","1,183.90","1,162.55","1,180.95",89.99,27355,765238
02-12-2011,"1,134.85","1,185.00","1,129.60","1,178.00",229.64,67770,1984433
01-12-2011,"1,140.00","1,148.55","1,126.20","1,134.80",140.74,36547,1240724
30-11-2011,"1,081.15","1,122.95","1,081.15","1,115.55",192.43,51798,1740849
29-11-2011,"1,093.00","1,105.90","1,086.20","1,093.30",139.76,39342,1277348
28-11-2011,"1,077.95","1,096.00","1,074.00","1,088.50",81.74,23754,752243
25-11-2011,"1,085.00","1,087.90","1,057.10","1,063.90",114.32,32476,1070302
24-11-2011,"1,062.00","1,096.40","1,045.00","1,091.80",201.25,47759,1883422
23-11-2011,"1,081.95","1,081.95","1,041.00","1,062.30",124.83,49846,1177875
22-11-2011,"1,068.90","1,095.00","1,057.00","1,081.85",201.31,52072,1861791
21-11-2011,"1,085.00","1,088.30","1,060.10","1,067.20",153.33,50749,1435852
18-11-2011,"1,105.75","1,109.80","1,076.30","1,086.60",152.37,54395,1394721
17-11-2011,"1,115.00","1,123.50","1,107.60","1,115.15",77.71,33394,695994
16-11-2011,"1,126.00","1,132.80","1,105.20","1,117.25",104.64,40087,935801
15-11-2011,"1,125.05","1,138.95","1,120.00","1,124.40",82.97,35819,734239
14-11-2011,"1,140.00","1,156.00","1,124.50","1,128.40",133.18,36357,1164575
11-11-2011,"1,110.00","1,141.00","1,107.25","1,131.00",205.18,53023,1814795
09-11-2011,"1,110.00","1,146.00","1,106.30","1,122.95",220.97,59923,1960990
08-11-2011,"1,096.00","1,114.80","1,096.00","1,105.25",93.77,33745,846052
04-11-2011,"1,121.00","1,125.00","1,087.20","1,099.80",149.81,51114,1358004
03-11-2011,"1,097.80","1,109.40","1,087.00","1,105.00",103.82,29241,945634
02-11-2011,"1,101.25","1,121.85","1,100.00","1,106.85",86.28,24109,775422
01-11-2011,"1,108.00","1,123.00","1,096.25","1,108.45",80.79,33590,729105
31-10-2011,"1,120.00","1,132.00","1,112.00","1,115.80",99.66,31382,889370
28-10-2011,"1,129.00","1,139.10","1,111.00","1,121.50",183.01,53248,1629558
26-10-2011,"1,105.00","1,110.00","1,093.35","1,095.90",22.62,7369,205962
25-10-2011,"1,089.00","1,107.00","1,071.45","1,098.65",226.75,51815,2079373
24-10-2011,"1,060.00","1,092.30","1,059.50","1,079.75",176.96,49788,1635860
21-10-2011,"1,054.90","1,060.00","1,043.00","1,049.85",129.45,38019,1230565
20-10-2011,"1,036.00","1,047.00","1,030.30","1,044.90",116.81,37117,1122706
19-10-2011,"1,043.00","1,054.40","1,035.20","1,048.95",200.00,62410,1913710
18-10-2011,"1,062.00","1,064.25","1,020.50","1,033.55",621.41,165201,6003389
17-10-2011,"1,151.50","1,154.00","1,111.30","1,120.25",245.87,66752,2179345
14-10-2011,"1,089.40","1,140.75","1,088.90","1,134.25",375.39,87417,3355066
13-10-2011,"1,096.50","1,104.95","1,080.10","1,092.75",295.48,63136,2704459
12-10-2011,"1,066.00","1,089.40","1,062.00","1,079.05",316.23,86502,2935831
11-10-2011,"1,075.00","1,078.00","1,034.50","1,040.85",235.99,60909,2238187
10-10-2011,"1,048.00","1,074.00","1,048.00","1,064.70",204.89,51990,1927407
07-10-2011,"1,075.10","1,077.80","1,037.50","1,048.55",269.21,75081,2542904
05-10-2011,"1,054.50","1,063.00","1,041.00","1,043.55",179.53,49113,1707631
04-10-2011,"1,038.40","1,059.00","1,029.10","1,045.95",246.36,64788,2359112
03-10-2011,"1,020.00","1,049.90","1,015.30","1,043.30",204.44,55562,1974632
30-09-2011,"1,049.90","1,064.00","1,033.10","1,037.30",140.93,53520,1345509
29-09-2011,"1,043.25","1,068.00","1,035.70","1,061.45",283.48,87210,2690175
28-09-2011,"1,048.50","1,064.70","1,037.00","1,047.90",232.11,89790,2212595
27-09-2011,"1,013.80","1,045.00","1,006.00","1,040.55",204.17,55441,1982289
26-09-2011,996.00,"1,008.00",969.00,996.95,167.51,59746,1694239
23-09-2011,988.00,"1,015.00",982.25,990.30,227.79,71415,2282116
22-09-2011,"1,023.00","1,034.00",986.20,994.40,158.77,51531,1570785
21-09-2011,"1,067.95","1,067.95","1,036.90","1,043.50",143.84,57853,1370380
20-09-2011,"1,022.10","1,064.00","1,022.10","1,057.95",182.57,55888,1743993
19-09-2011,"1,021.50","1,032.50","1,012.50","1,018.05",114.38,41132,1120117
16-09-2011,"1,048.00","1,072.40","1,021.30","1,027.75",243.98,61929,2328252
15-09-2011,"1,028.00","1,045.80","1,010.00","1,041.75",198.16,56168,1926119
14-09-2011,"1,001.00","1,029.00",993.75,"1,015.10",240.29,72846,2372816
13-09-2011,997.80,"1,024.00",988.75,993.75,191.22,51900,1899102
12-09-2011,"1,000.00","1,003.85",978.65,985.70,162.50,49904,1648585
09-09-2011,"1,040.00","1,051.60","1,010.65","1,016.05",259.44,52353,2531325
08-09-2011,"1,033.00","1,054.95","1,029.00","1,036.05",255.20,66293,2446331
07-09-2011,"1,034.10","1,050.00","1,025.00","1,031.00",230.23,63117,2216078
06-09-2011,"1,018.00","1,042.00","1,005.00","1,033.90",243.61,67022,2381646
05-09-2011,"1,015.80","1,033.20",998.45,"1,027.70",191.31,48351,1894829
02-09-2011,"1,073.00","1,074.75","1,012.00","1,022.10",226.68,69634,2206753
30-08-2011,"1,030.00","1,050.30","1,024.15","1,042.40",309.49,78911,2983341
29-08-2011,964.10,"1,024.00",964.10,"1,019.60",280.80,77149,2795222
26-08-2011,951.10,969.50,940.00,948.45,171.32,69655,1792455
25-08-2011,969.70,973.00,938.00,950.40,211.80,66580,2222744
24-08-2011,978.00,978.00,955.00,962.60,154.01,50180,1597395
23-08-2011,920.85,988.00,920.35,981.60,234.89,74378,2437335
22-08-2011,929.00,930.00,902.00,918.05,161.86,53747,1764461
19-08-2011,943.00,946.95,905.00,928.95,251.48,85065,2721807
18-08-2011,"1,005.90","1,009.30",958.00,962.35,175.67,47801,1809948
17-08-2011,974.50,"1,009.40",970.00,999.90,227.06,74899,2278946
16-08-2011,967.00,978.35,956.05,973.60,144.48,43972,1491784
12-08-2011,990.55,991.90,937.50,947.15,198.78,64295,2084542
11-08-2011,980.00,983.40,963.00,978.35,141.47,43366,1450232
10-08-2011,999.00,"1,012.00",973.80,984.05,295.36,70100,2974540
09-08-2011,965.00,985.20,947.70,964.80,393.73,115137,4079635
08-08-2011,"1,011.20","1,033.35",996.60,"1,005.35",329.82,88735,3274653
05-08-2011,"1,073.15","1,074.00","1,028.00","1,057.95",276.29,95541,2634694
04-08-2011,"1,110.05","1,119.50","1,091.10","1,095.85",168.92,31524,1524647
03-08-2011,"1,120.00","1,125.70","1,095.35","1,110.35",170.37,47849,1532123
02-08-2011,"1,130.50","1,134.00","1,122.25","1,130.65",114.36,28665,1012646
01-08-2011,"1,142.40","1,149.90","1,125.10","1,135.25",112.55,41634,991173
29-07-2011,"1,133.00","1,142.00","1,121.65","1,137.00",97.58,31301,859569
28-07-2011,"1,140.00","1,144.90","1,120.30","1,129.55",231.65,40432,2046907
27-07-2011,"1,148.95","1,154.65","1,138.15","1,147.15",116.20,44674,1012145
26-07-2011,"1,139.80","1,151.95","1,127.25","1,144.65",226.31,52350,1984361
25-07-2011,"1,135.00","1,144.00","1,123.15","1,139.90",268.17,41385,2370357
22-07-2011,"1,126.75","1,141.30","1,126.50","1,133.40",118.58,30780,1045221
21-07-2011,"1,132.00","1,132.50","1,120.05","1,122.55",104.07,33166,925312
20-07-2011,"1,150.00","1,151.80","1,125.00","1,132.45",159.09,46558,1403873
19-07-2011,"1,121.60","1,148.15","1,120.25","1,140.05",124.88,38329,1097646
18-07-2011,"1,148.00","1,152.00","1,122.30","1,125.05",176.57,67052,1562604
15-07-2011,"1,168.00","1,177.90","1,141.10","1,146.05",420.23,78431,3639850
14-07-2011,"1,150.00","1,158.60","1,119.10","1,123.70",394.56,83431,3468922
13-07-2011,"1,150.00","1,168.00","1,131.00","1,149.05",227.19,74511,1976300
12-07-2011,"1,135.70","1,148.80","1,112.10","1,145.35",232.33,43525,2039702
11-07-2011,"1,170.00","1,177.80","1,146.60","1,156.65",105.64,32350,911252
08-07-2011,"1,196.00","1,205.00","1,169.25","1,171.65",202.14,37915,1706030
07-07-2011,"1,183.10","1,200.00","1,183.10","1,195.90",155.02,31664,1301317
06-07-2011,"1,178.25","1,192.90","1,171.70","1,182.80",88.08,41424,745089
05-07-2011,"1,189.80","1,191.00","1,173.40","1,179.45",121.75,30672,1030568
04-07-2011,"1,193.00","1,200.00","1,180.00","1,185.70",95.44,32679,801867
01-07-2011,"1,198.00","1,198.00","1,179.70","1,191.90",114.06,30833,960420
30-06-2011,"1,169.80","1,192.00","1,167.00","1,184.20",304.95,62175,2586458
29-06-2011,"1,154.70","1,178.90","1,154.70","1,169.85",173.31,62658,1479352
28-06-2011,"1,160.00","1,162.00","1,135.65","1,154.00",122.55,41061,1066666
27-06-2011,"1,122.00","1,154.70","1,122.00","1,150.60",179.06,36210,1562609
24-06-2011,"1,100.00","1,140.75","1,099.00","1,137.75",233.89,66122,2075794
23-06-2011,"1,081.80","1,101.00","1,070.10","1,097.00",132.06,33477,1214118
22-06-2011,"1,116.00","1,116.90","1,080.00","1,083.50",194.71,50764,1785417
21-06-2011,"1,075.00","1,110.70","1,063.20","1,106.75",187.63,48867,1712973
20-06-2011,"1,115.00","1,119.00","1,058.00","1,069.30",286.53,73359,2655204
17-06-2011,"1,155.00","1,157.00","1,104.00","1,109.20",212.21,51582,1894073
16-06-2011,"1,183.00","1,185.90","1,148.25","1,151.15",136.00,42264,1168760
15-06-2011,"1,186.00","1,205.00","1,181.25","1,184.25",167.65,72727,1406191
14-06-2011,"1,178.00","1,194.90","1,178.00","1,191.05",126.12,58212,1062891
13-06-2011,"1,189.20","1,190.50","1,172.55","1,175.30",190.57,47730,1614700
10-06-2011,"1,186.55","1,197.50","1,185.10","1,189.20",225.00,41123,1887275
09-06-2011,"1,175.00","1,193.80","1,175.00","1,186.35",160.04,45573,1346983
08-06-2011,"1,171.90","1,185.00","1,163.50","1,181.40",125.20,29739,1063835
07-06-2011,"1,163.00","1,183.15","1,158.00","1,179.30",107.97,26487,918721
06-06-2011,"1,140.00","1,168.00","1,140.00","1,164.35",78.49,20965,678537
03-06-2011,"1,166.00","1,175.00","1,150.00","1,152.10",79.14,21179,683904
02-06-2011,"1,158.90","1,172.00","1,156.65","1,167.75",98.76,31879,848827
01-06-2011,"1,157.00","1,177.00","1,157.00","1,175.40",57.53,24427,491193
31-05-2011,"1,155.00","1,177.70","1,150.10","1,157.15",153.92,42338,1322077
30-05-2011,"1,151.00","1,159.95","1,142.30","1,151.95",65.65,30402,570434
27-05-2011,"1,148.55","1,149.90","1,136.30","1,144.55",73.64,25614,643352
26-05-2011,"1,139.00","1,143.00","1,120.00","1,135.75",116.67,30949,1030109
25-05-2011,"1,149.10","1,149.90","1,120.00","1,128.60",105.47,35676,933735
24-05-2011,"1,162.65","1,172.80","1,139.15","1,149.90",97.08,24731,840997
23-05-2011,"1,164.00","1,170.50","1,150.00","1,166.55",117.18,30875,1008642
20-05-2011,"1,173.75","1,183.40","1,163.25","1,175.00",120.48,35292,1025300
19-05-2011,"1,165.00","1,170.00","1,156.00","1,164.85",119.43,36834,1025461
18-05-2011,"1,142.25","1,161.50","1,142.25","1,155.05",128.52,34481,1112590
17-05-2011,"1,122.05","1,149.20","1,122.05","1,141.70",79.42,33879,695707
16-05-2011,"1,121.00","1,147.40","1,120.00","1,131.10",126.40,41473,1113684
13-05-2011,"1,112.00","1,142.30","1,112.00","1,127.10",133.30,39504,1182744
12-05-2011,"1,133.90","1,133.90","1,108.35","1,111.75",142.09,41706,1270229
11-05-2011,"1,139.00","1,151.70","1,126.10","1,140.25",83.31,46553,730335
10-05-2011,"1,133.00","1,159.95","1,128.00","1,139.90",87.62,25114,764579
09-05-2011,"1,150.00","1,151.95","1,124.50","1,135.55",57.44,18961,506116
06-05-2011,"1,120.00","1,153.50","1,119.75","1,148.95",136.63,33114,1202674
05-05-2011,"1,145.00","1,145.00","1,108.10","1,115.00",105.85,30007,942798
04-05-2011,"1,146.00","1,146.00","1,115.15","1,137.05",153.40,40779,1361467
03-05-2011,"1,162.00","1,162.00","1,131.00","1,138.45",121.60,38027,1060078
02-05-2011,"1,170.00","1,177.50","1,152.50","1,158.45",89.67,36682,771535
29-04-2011,"1,172.00","1,172.00","1,150.25","1,165.65",108.39,33407,933348
28-04-2011,"1,180.15","1,183.50","1,155.60","1,158.65",165.91,37556,1423097
27-04-2011,"1,194.95","1,194.95","1,176.05","1,180.60",105.06,33004,887239
26-04-2011,"1,200.00","1,202.00","1,180.35","1,189.00",187.49,42355,1577623
25-04-2011,"1,197.00","1,204.00","1,172.65","1,197.85",249.78,55483,2095776
21-04-2011,"1,241.00","1,245.80","1,170.85","1,192.10","1,048.82",254610,8666984
20-04-2011,"1,179.80","1,224.00","1,179.55","1,218.70",322.02,77199,2669274
19-04-2011,"1,144.60","1,169.40","1,140.00","1,164.70",180.22,51940,1560112
18-04-2011,"1,198.00","1,212.50","1,140.05","1,144.60",453.00,109258,3882727
15-04-2011,"1,216.90","1,219.90","1,180.00","1,191.40",452.69,82100,3783385
13-04-2011,"1,175.00","1,221.40","1,174.30","1,210.10",226.57,56592,1878765
11-04-2011,"1,180.15","1,195.00","1,175.30","1,178.40",133.58,34463,1128116
